user_id,age_range,gender
207241,3,0
119880,4,1
5905,4,0
328570,4,0
191427,5,0
201552,6,0
353423,5,0
278212,4,
409328,4,0
254852,5,0
297019,4,0
324757,5,1
98731,4,1
345209,4,0
58803,5,0
337226,6,0
243236,4,1
243977,4,0
357793,4,0
13697,4,0
4486,3,0
362097,0,0
169080,4,0
153614,5,0
264340,5,1
27793,3,1
396048,4,1
207796,3,1
49287,6,0
115097,4,0
193505,6,1
325254,3,0
326337,4,0
391527,3,0
210412,5,0
318644,3,1
93118,4,0
283128,5,0
344793,4,1
140640,4,1
156923,5,0
179319,4,1
92581,4,2
303732,4,1
361278,4,0
347910,4,1
308629,4,1
131049,4,0
297018,5,2
284507,3,1
388474,4,0
321845,4,1
92270,5,1
128152,4,1
34744,5,1
156474,4,0
229865,3,1
193122,4,0
327635,3,0
198682,4,1
401036,3,0
315434,0,0
181853,4,1
86010,6,0
299052,4,0
379394,4,0
377756,6,0
287479,4,1
165473,4,0
99353,4,0
223039,3,0
44508,4,0
139661,6,1
302573,4,0
222712,4,1
37887,5,0
48573,6,0
7907,6,1
405485,4,0
87844,0,0
273598,5,1
75038,4,1
357185,4,0
279809,4,0
117874,4,0
268422,4,0
371219,3,1
151321,5,0
279622,4,2
422945,6,0
25115,4,0
383426,4,0
335703,4,0
212788,5,0
101864,5,0
130072,4,0
117522,4,0
2025,4,0
71405,0,0
270046,3,0
237912,3,1
335247,5,0
287578,3,1
413032,5,0
33952,4,0
11944,5,1
325173,4,0
2781,4,0
269456,4,2
373186,5,0
256059,4,0
353321,4,1
4252,4,0
235363,4,0
402440,5,0
365891,7,1
121279,5,0
133558,3,0
1036,4,1
168902,4,0
263520,5,1
208789,4,0
203840,6,1
316563,4,0
122818,4,0
258598,3,1
327362,5,1
14889,6,0
189443,5,0
89119,3,1
32395,4,0
128301,4,0
2725,5,1
297329,6,0
149578,5,1
37276,5,1
84974,4,0
148653,5,0
418477,4,1
187567,5,1
100893,6,0
221633,3,0
208410,5,1
83719,5,1
340903,4,0
332017,4,0
188954,3,2
235694,4,0
49058,4,0
306233,4,0
421461,4,0
79995,6,1
119604,5,0
246287,4,0
240279,5,0
36946,4,0
173895,0,1
333250,3,0
308410,4,0
274299,6,0
66176,4,0
193923,4,1
300337,5,1
351048,3,1
278951,4,0
47649,5,1
371207,3,0
145774,4,1
55834,6,1
89615,6,0
7078,6,0
17270,5,1
56674,3,0
207242,5,1
211503,6,1
329123,3,0
415963,4,2
243972,4,0
10470,4,0
389923,0,0
85537,3,0
296983,3,1
36368,4,1
219391,4,0
339620,4,2
62255,3,0
257953,5,0
297249,6,1
50033,7,0
108941,3,0
349205,3,1
208944,4,1
379748,3,1
228765,4,1
347850,4,1
22358,4,0
358781,5,0
379998,5,0
386810,0,0
346938,3,1
284779,4,2
25080,4,0
158066,4,0
256242,4,0
53190,4,1
160003,5,0
169522,3,0
3635,3,0
86632,3,0
153113,6,0
403006,6,2
419501,4,1
76111,0,0
255227,4,1
242427,4,0
182517,4,1
375095,3,0
163548,4,0
292285,4,0
320261,4,0
77562,3,1
7454,4,0
353287,5,0
180999,3,1
200278,5,0
137787,5,0
399687,3,0
302386,5,0
113182,0,1
317306,4,1
359589,6,1
203269,4,0
213087,3,0
141632,4,0
221009,5,1
371825,4,0
257475,0,0
344558,4,0
319264,4,0
293220,0,0
14274,5,0
290880,0,0
79254,4,0
116791,3,0
90486,3,0
321075,4,1
111007,4,0
240241,3,1
117266,6,0
378140,6,0
126610,4,0
245117,5,0
236429,4,1
214238,3,0
78777,3,0
349439,5,0
412669,4,0
250198,4,0
293995,3,0
119890,3,1
239091,4,0
413318,4,0
58681,4,0
341793,3,0
96868,6,0
304533,4,0
301735,3,1
35796,4,0
110558,4,0
179996,4,1
317794,4,0
278397,3,2
240816,4,0
224951,4,0
4351,5,0
237795,4,1
281049,6,0
68309,4,0
41648,4,2
196009,4,0
133684,4,1
291964,5,0
78708,6,1
250467,5,0
394637,4,0
27099,6,0
145492,4,0
221460,3,0
232972,5,0
137902,0,0
175619,4,0
35433,6,0
411875,5,0
348757,5,0
16875,4,1
198269,4,0
396991,5,0
337144,4,0
279965,5,0
172593,4,0
12131,4,1
151143,6,0
128137,6,0
27348,3,0
383277,5,0
169843,3,0
399352,4,2
299166,5,0
173184,3,0
380477,3,1
374719,4,0
91374,4,1
84107,4,1
69268,4,0
228664,4,0
233080,4,0
259193,5,0
302302,6,0
85589,4,0
40285,6,0
296113,0,0
261110,0,1
171708,4,0
311928,3,0
375238,3,1
54601,4,0
408555,4,1
36293,4,1
294883,5,1
244742,3,0
293119,3,1
401400,4,0
273587,4,0
19312,3,0
200287,0,0
376897,6,0
401219,4,1
161954,3,1
285871,2,1
52213,4,0
109633,4,0
82978,4,0
216834,4,0
223807,3,1
353027,5,0
306061,6,0
66571,4,2
9117,0,0
185295,5,1
181412,4,0
3220,5,0
19988,4,1
73295,5,1
309773,4,0
298457,4,0
399744,4,1
21734,4,0
313057,3,1
353166,5,0
226652,3,2
390433,4,0
25889,6,
43940,3,0
342714,4,1
134869,6,1
35918,4,0
291957,4,1
281476,5,1
124612,3,0
417826,4,0
171699,4,0
328239,6,0
375738,4,1
30104,4,1
253582,0,1
127123,3,0
170808,4,1
112302,4,1
217480,4,1
204144,5,0
370965,4,0
253077,0,2
294148,6,0
359287,4,2
411113,4,2
7815,4,1
409532,3,1
203273,3,0
100301,3,1
209797,4,1
245495,4,1
277116,5,0
271973,4,0
90852,3,0
400073,5,0
31508,4,1
186866,4,0
354291,5,0
219457,3,1
77525,4,1
358083,3,0
38919,5,0
363202,3,0
12878,4,0
24827,5,0
258170,3,0
135272,3,0
304440,3,0
165036,4,0
11612,3,1
215096,6,0
124368,0,0
421679,4,0
353938,3,0
317645,5,1
17858,4,1
335929,4,0
193579,4,0
6382,4,0
213284,4,0
328961,6,0
75286,3,0
59026,4,2
89148,4,0
64716,4,1
63229,4,2
106142,4,0
310628,2,0
370272,4,0
102156,3,1
255686,5,2
297224,6,1
224658,4,0
220523,0,
340763,4,1
300182,3,0
93123,0,0
47313,3,0
195192,4,0
241296,5,1
289229,4,0
299442,5,0
320282,4,2
151003,6,0
129877,4,0
405328,3,0
348307,6,0
415074,5,0
103630,4,0
354519,4,0
62470,4,0
30865,4,0
160988,3,1
126435,3,1
16788,5,0
304154,8,0
32490,4,1
83706,4,0
259652,5,0
365498,4,0
317470,5,0
128918,5,0
174375,5,0
62731,4,0
355824,3,1
341450,0,0
104832,3,0
420028,3,0
417366,5,0
245452,4,0
267686,4,0
271888,5,0
262454,6,1
423986,4,2
318973,3,1
343330,6,0
296854,5,1
177203,5,1
240546,4,1
67951,3,0
390266,4,0
173310,6,0
824,0,0
278273,4,0
387081,4,0
325722,3,0
408997,5,0
291387,3,0
276868,4,0
248971,4,1
72851,4,1
86151,3,0
289240,4,0
189360,0,0
398107,3,0
53695,4,1
39577,4,1
261898,4,0
26993,4,0
139648,5,0
337672,5,0
94219,6,1
186850,4,1
12531,5,0
368864,5,2
128319,6,0
191170,4,0
270821,3,0
300954,0,0
352918,0,0
138360,0,0
171553,4,1
28611,0,0
163591,4,0
212446,4,0
353975,3,0
187607,4,1
263878,4,0
121182,0,0
392877,3,1
7593,5,0
77442,0,0
98349,3,0
355688,6,0
268595,3,0
281931,5,0
178935,4,0
164990,6,0
153443,6,0
148702,3,0
88688,4,0
375613,3,1
47187,4,1
310925,5,0
20816,4,0
269853,3,0
328608,4,0
318065,2,0
272127,4,0
75097,5,0
309122,5,0
149006,3,1
41500,3,0
310134,4,0
403214,4,1
309486,3,0
197918,5,0
90337,3,0
355111,0,1
347318,5,0
138803,3,1
349076,0,0
78822,4,0
298936,3,0
374544,4,0
18287,6,2
127859,6,0
353643,3,0
356942,0,
46127,0,0
126842,4,0
5465,4,1
32049,4,0
298882,4,0
172865,4,0
366863,0,0
195251,0,0
266528,4,2
79209,5,0
151247,4,0
398790,5,1
165892,3,0
192416,3,0
281224,3,2
240039,4,1
273592,4,0
214581,3,1
19360,3,2
407130,5,0
311987,4,0
308347,3,0
127250,3,0
1542,6,0
35246,4,1
163730,4,1
235923,6,1
164910,5,0
114080,6,0
179823,6,0
340972,4,0
147119,0,0
57310,4,1
354019,4,2
402449,4,1
43727,4,1
351001,6,1
258103,6,0
155171,4,1
74736,0,1
210063,4,0
128368,4,0
314663,4,1
66311,3,1
197373,0,1
168358,5,0
306293,4,0
84444,4,1
234640,5,1
237965,4,1
29121,3,0
69551,3,0
389189,3,1
389449,0,0
314977,3,0
22440,4,0
377438,4,0
386307,5,1
202084,3,0
87508,4,1
168777,3,0
85003,3,0
317820,4,1
280822,5,0
66190,4,2
417939,0,0
313808,3,0
229606,4,1
223503,4,1
280470,4,0
395836,6,0
36840,4,0
145597,5,0
169764,5,1
399164,4,2
78279,0,0
319731,4,0
99168,4,0
54834,3,0
405189,5,2
154294,4,0
419784,4,0
34420,5,0
129244,4,0
116785,6,0
337747,4,0
109095,4,1
237918,3,0
423707,6,0
420958,4,0
9217,4,1
184371,4,0
419322,5,1
312715,4,1
40666,0,0
232315,6,0
256592,4,0
311665,0,0
116160,4,0
393882,6,1
7643,0,2
162806,5,0
404344,5,0
121627,3,1
77881,5,0
26865,6,0
398352,6,0
273405,5,1
43788,4,1
150157,4,0
252608,5,0
13118,6,1
47482,4,0
317268,4,0
414293,3,1
213289,4,1
306238,3,2
304571,4,0
150448,4,0
186989,6,0
22142,4,2
353036,3,0
35949,4,0
26019,5,0
211988,0,0
119430,5,0
15938,4,1
211245,6,0
367593,4,0
111520,2,1
15079,5,0
90944,0,1
285970,4,1
261076,4,0
302561,3,0
409249,4,1
387790,3,2
242400,5,0
307774,4,1
204291,0,1
281292,4,1
208383,6,0
5571,4,1
275965,5,1
220934,3,1
399789,4,0
98864,4,0
247552,5,0
152473,5,1
148633,6,1
272773,3,0
340500,5,2
370178,4,1
298105,4,0
183385,4,1
166053,5,0
358552,0,0
169869,3,2
199268,4,1
401217,4,0
297255,5,2
28862,6,0
136423,4,0
73830,6,0
354014,5,0
276454,3,0
51550,6,1
36598,4,1
34690,4,0
405155,6,0
272723,4,0
194764,5,2
268845,4,0
110872,5,0
355252,4,0
242521,4,0
64871,6,0
349873,4,0
328967,4,0
42818,4,1
116191,4,0
261461,3,1
384915,4,0
256507,3,1
64104,4,1
94636,6,0
42051,5,1
140538,5,0
297146,4,0
305804,4,0
372397,4,0
314295,5,0
93032,0,0
120444,4,0
204694,5,1
59746,3,0
341133,4,0
381805,6,0
251576,4,1
394524,4,0
115458,4,0
273640,4,0
61186,3,0
154698,4,1
345183,5,0
410015,5,2
321110,5,0
27750,4,0
341391,5,0
304004,4,0
180286,4,0
67299,5,0
346943,5,1
97843,5,0
395317,5,0
43483,6,0
308617,4,0
371346,4,1
33906,8,0
378656,4,1
247528,4,0
411579,4,0
13172,5,1
89772,4,0
91641,5,0
409056,5,0
11518,4,0
306230,4,1
325605,3,0
82427,6,2
181192,5,0
306720,5,0
140988,4,0
387518,3,1
285322,4,0
381935,5,0
4479,3,1
378031,6,0
111061,4,0
276020,4,0
222355,5,1
314869,3,0
20642,3,1
243118,3,0
240334,5,1
69534,6,0
324274,3,0
165623,0,1
135640,3,0
179301,3,0
220692,5,0
212221,4,0
177888,4,2
251941,6,0
321384,7,0
183502,4,0
81204,6,1
197271,5,1
404294,3,1
223434,6,0
211189,3,2
80094,4,0
141810,0,0
52737,4,0
94444,4,0
213506,4,0
1266,4,0
217796,0,0
12343,0,0
36677,4,0
41212,3,0
237628,5,0
317733,4,1
66663,5,0
92307,0,0
173808,4,1
214129,4,0
204108,4,0
407398,4,0
123940,4,0
342725,4,0
290895,4,0
122196,5,0
49533,5,0
414115,6,0
302306,6,1
199356,4,1
232094,4,0
196232,4,0
34777,3,1
345716,5,0
282111,4,0
67371,0,0
142446,6,2
104048,5,0
36629,5,
395363,4,0
99297,4,0
15036,6,1
305043,4,1
389050,4,0
381435,5,1
61719,0,1
356804,3,0
310718,6,1
309550,4,1
395759,0,0
299926,6,1
295725,4,0
139992,4,0
68283,4,0
349358,4,1
99122,4,1
122822,3,0
422987,3,0
361759,4,0
409763,4,0
304490,4,1
52887,4,1
408171,4,1
111942,4,1
117407,4,0
419912,3,0
204289,4,0
264333,3,0
308190,5,0
371044,4,1
131699,4,0
384632,6,1
33755,5,0
99132,4,2
190758,5,0
249771,3,1
417301,4,1
297838,4,0
47293,6,0
61597,0,0
269847,5,1
194641,0,0
48888,3,0
120870,6,0
115345,5,0
406050,3,0
134376,0,0
371603,4,1
138031,3,0
342460,3,1
277749,5,1
223322,4,1
11055,3,0
176322,6,1
286328,4,1
177832,4,2
174591,4,1
216440,4,0
292176,4,1
173879,4,0
9522,6,1
4069,6,1
223020,3,0
50591,4,1
299481,4,0
12570,4,0
122531,8,0
382185,4,2
225993,4,0
343701,5,1
223756,4,0
214167,4,0
3245,5,1
129728,4,0
154142,5,0
70438,6,0
198513,5,0
64521,5,0
320848,4,0
66127,6,0
141635,3,0
99382,4,0
327973,4,0
348811,5,0
144901,4,2
112722,4,1
110533,7,0
339606,4,0
134850,4,0
253873,6,0
69919,4,1
227804,5,1
6615,4,0
361358,6,0
114385,5,0
193202,4,0
187071,5,0
407791,4,0
283318,5,0
312790,4,0
52536,4,0
397233,4,0
271313,5,0
79617,4,0
108417,3,2
123622,6,0
99232,6,0
328026,5,1
225985,6,1
388525,7,0
375308,4,0
115003,4,0
314502,0,1
76031,4,0
326072,5,0
232038,5,0
364825,4,0
313062,5,0
149519,6,1
326995,4,0
283526,3,2
24994,5,0
290393,4,0
348941,6,0
2378,4,0
417348,3,0
42876,5,1
132600,6,1
159394,4,0
365549,4,0
119159,3,0
138857,4,0
52946,4,0
69302,4,0
371128,4,1
199854,5,1
336187,4,0
99569,5,1
108781,4,0
79291,4,0
134306,4,0
396486,4,1
328989,3,0
143285,3,0
415969,4,0
126863,4,1
152151,5,0
154129,4,0
119070,4,0
167385,3,0
230583,3,0
66737,3,1
204823,6,0
99068,3,0
141717,6,0
2766,4,1
62185,4,0
347087,4,0
66353,4,1
85641,3,0
268121,5,0
48907,7,1
285789,4,0
385789,7,0
290314,4,1
243629,4,0
61211,6,1
269941,4,0
122275,0,0
161827,4,1
280648,0,1
89586,3,0
132253,6,1
85963,3,0
393564,4,0
223338,4,1
12381,4,0
263640,4,0
296957,6,0
75894,3,0
78230,3,0
164871,4,0
125573,3,1
214146,5,1
336125,4,1
112913,4,0
127805,4,0
331730,4,0
101987,3,0
135299,3,0
188898,5,1
400371,3,0
197795,3,1
55805,6,0
218350,5,0
154082,5,0
336790,0,0
114305,6,1
224484,5,2
340006,3,0
105445,4,0
101196,4,0
340051,3,1
105608,0,0
215293,0,1
103932,3,1
227609,2,0
119965,0,0
288578,6,1
180103,4,0
144992,5,1
320718,4,0
221292,4,0
235226,3,0
177725,0,0
328919,4,0
219504,5,1
11048,5,1
247773,4,0
128718,4,1
198931,3,0
77295,4,0
224444,5,0
115754,4,2
158900,4,0
334848,0,0
288654,4,1
14425,4,1
367101,0,0
5729,4,0
9565,4,0
173132,4,0
212901,3,1
147376,7,0
212976,5,1
380494,4,0
212757,4,1
413799,4,0
102172,3,0
137586,6,1
289134,0,1
137472,4,0
197300,4,0
416964,0,1
317834,3,0
326152,4,1
384341,4,0
173301,3,0
306576,4,1
303304,4,0
210947,5,0
126329,5,0
361583,6,1
322724,5,0
113745,5,0
27730,5,0
56572,4,0
200500,3,0
287151,5,0
400380,4,0
141532,4,0
189270,4,0
245467,4,1
286517,3,0
23794,3,0
164185,3,0
228465,0,0
62917,4,0
354883,7,1
310266,4,1
197695,4,0
32832,0,0
34881,3,0
234706,4,1
225830,5,0
289227,7,1
250648,2,1
114617,4,0
271353,4,0
227654,5,1
124356,2,0
128872,4,1
399256,3,1
205717,4,0
399204,4,1
200310,2,0
145421,4,1
421550,6,0
19,0,1
342255,4,1
330296,4,1
159892,0,0
92918,6,1
10352,3,0
131239,6,0
346364,4,0
190570,4,2
250719,4,0
147429,4,1
161249,5,1
6212,4,0
102520,4,2
367661,6,0
394533,0,0
320619,5,0
297462,6,0
198104,4,1
17876,4,0
107427,3,0
101909,3,0
390034,5,0
31731,5,0
370268,5,1
321154,4,0
217432,4,0
246547,4,0
416046,5,0
130519,5,0
268039,3,1
312602,4,1
338404,3,0
116318,0,1
68992,3,1
28619,4,1
122386,3,0
264468,5,0
238666,4,1
142263,3,1
167867,5,1
211621,3,1
67484,3,0
118251,3,1
158075,3,0
292225,4,1
130162,5,1
97459,5,1
176648,6,0
338973,6,0
360648,5,1
287465,5,1
133312,3,1
197213,5,0
246994,5,0
245135,5,0
138337,3,0
25286,4,0
396949,2,0
339450,3,1
405689,3,0
409275,4,1
212271,4,0
305059,3,1
319340,4,0
409458,5,0
239060,4,0
38135,3,0
65431,4,2
155658,3,0
199187,4,1
145675,3,1
32850,3,1
390346,3,1
147356,4,1
181054,6,0
49293,4,0
33698,5,0
92834,5,0
217349,4,0
133020,4,0
296701,3,1
110765,4,0
15902,6,1
116165,4,0
151638,5,0
163722,5,1
378286,4,1
37831,3,0
250267,4,0
202738,4,0
406743,3,1
64494,3,0
417033,3,0
380617,0,0
232428,4,2
186096,5,0
341860,5,0
399868,3,0
119999,4,0
107056,4,0
220428,3,1
347858,5,0
158077,4,1
387976,6,0
101275,4,0
253613,4,2
63098,6,0
359492,4,0
413085,5,0
259837,4,1
338035,4,0
58508,3,0
344311,5,2
324646,4,0
220493,3,0
136667,5,1
317603,3,1
176489,4,0
365436,3,0
270501,6,1
183741,5,0
301438,5,2
221519,3,
374674,5,0
3476,6,0
117372,3,0
256277,4,1
376247,0,1
408955,4,2
236013,5,0
219747,3,1
11130,4,1
93612,5,0
394903,6,2
163224,6,0
362763,5,0
151909,5,0
152341,5,0
211819,5,0
164252,4,0
180333,6,1
7727,6,0
229618,5,1
94831,5,1
100051,4,1
53743,4,0
165298,5,1
101173,5,1
120470,4,1
315522,4,0
94566,6,0
382767,5,1
389634,5,0
244879,0,0
186873,5,0
306583,5,1
145684,4,1
118245,6,0
181408,5,0
75017,4,0
330935,4,0
159922,4,1
377426,6,0
381175,0,1
36005,4,0
318835,4,2
329441,4,1
371975,3,1
107080,6,1
8860,7,1
34220,3,1
405751,4,0
44656,4,0
13717,0,0
249270,3,0
188099,3,1
152973,5,1
239042,3,1
90743,4,0
311632,5,0
340080,5,2
207208,3,2
201687,4,0
296515,6,0
328267,3,0
33938,0,0
245691,4,0
249548,3,0
384990,5,0
150396,4,0
399494,3,1
410547,5,0
227432,4,0
267037,6,0
97215,3,0
233738,4,0
152008,4,0
249639,4,0
362406,5,0
267423,4,1
248057,4,1
31444,4,1
39540,6,1
236988,4,0
139257,4,1
379901,4,1
215298,6,0
377180,3,0
55635,5,1
193796,5,1
97801,5,0
306116,4,0
121885,3,0
290836,5,1
60950,5,0
280821,4,0
234806,7,1
308500,4,0
82117,5,1
358293,3,0
208699,0,0
301804,5,1
316952,5,0
394030,4,0
315333,4,1
233085,4,0
195333,0,0
359137,3,0
25890,3,0
304866,5,0
239596,5,0
132337,4,0
393670,3,0
329930,5,0
85690,6,0
125703,5,1
417549,4,0
413709,3,0
202027,3,0
236554,6,1
230320,4,0
3697,5,0
54333,0,0
253196,5,0
205676,7,0
158981,3,2
228791,3,1
76212,6,0
297131,3,0
331975,3,0
228877,4,1
51321,5,1
348583,0,1
40891,0,0
331758,4,0
223095,3,1
293153,3,0
300119,3,0
114442,4,1
122202,4,0
162998,4,0
18000,3,0
226493,4,0
134498,6,0
311807,4,0
232810,3,0
283215,4,0
343332,5,0
21968,4,1
8746,4,0
109651,5,0
39883,6,0
19960,6,0
323540,5,0
423944,4,1
173004,4,0
181394,3,1
268457,5,1
355135,5,0
60299,5,1
217964,4,0
319781,0,0
185382,4,1
345548,3,1
324993,5,0
368610,4,0
32329,0,0
42467,4,0
216634,4,0
217455,4,0
200665,3,0
290620,4,0
79097,5,0
408897,4,0
423941,3,1
371077,4,0
158134,5,1
266823,5,0
286501,4,2
49549,4,1
44973,3,2
49364,4,1
329689,0,0
367429,4,1
154027,5,0
411329,4,0
123450,0,1
231437,5,0
171012,5,1
41813,3,0
344725,7,0
176207,4,0
373467,4,1
291187,5,1
141604,0,1
226594,3,0
34574,4,
115124,5,1
122916,3,1
381947,4,0
258409,4,1
128256,4,1
49168,6,0
50373,6,0
395048,4,0
271387,3,0
62469,3,1
231184,4,0
384707,3,0
337741,5,0
280144,0,
378356,6,1
395536,4,0
335124,4,0
25343,3,0
235828,4,1
370264,4,0
279334,7,0
212634,6,0
157598,4,1
276896,5,1
103206,3,1
54618,4,0
237135,4,0
295451,4,0
62487,3,0
269123,3,1
286951,4,0
267940,6,0
388949,5,0
389548,3,0
54786,0,1
19915,4,1
23307,5,1
384868,4,1
196356,4,1
356535,5,2
378419,6,1
108387,5,0
349262,4,0
365191,3,1
221402,5,0
356736,4,0
217429,5,0
279571,5,1
341376,5,0
249001,4,0
278172,4,0
211689,5,0
26136,5,0
423044,5,0
219666,3,0
404618,4,2
99667,4,
67186,4,1
282361,6,0
35258,6,1
390961,0,0
294758,4,0
391416,3,0
407026,5,0
403122,3,1
1977,4,0
347092,6,0
400537,5,1
208152,0,1
307641,4,0
346878,4,1
149175,4,0
229854,4,0
394651,6,0
372045,0,1
399243,3,0
262483,4,0
333848,4,0
187018,3,0
194048,0,0
192343,4,1
216712,4,2
91968,6,1
93816,4,0
148710,5,0
182194,4,1
133458,4,0
349989,4,0
413041,5,2
257349,5,1
423682,3,0
340841,5,1
385212,5,1
91520,4,0
345458,4,0
139379,3,1
259616,3,0
337538,5,0
124578,4,1
296310,5,0
111984,6,1
82461,4,0
381298,6,1
39855,4,0
34093,5,1
1289,3,1
423858,5,0
369522,5,2
272694,5,1
145515,5,0
23424,4,0
267024,5,0
35809,6,0
135473,5,0
319434,4,0
1749,4,0
185708,3,0
233011,5,0
113556,5,0
412428,4,0
232726,4,0
226677,4,1
127,4,0
110836,4,1
86664,5,0
274906,5,0
184847,3,0
324258,4,0
193699,4,1
354360,5,1
290846,5,1
203482,5,0
345355,4,1
234893,6,0
316082,6,0
412173,4,0
212251,3,0
290180,5,0
158087,5,0
24431,4,0
216274,5,0
340135,2,1
39984,4,0
359636,3,0
355511,0,1
388280,4,0
421072,4,1
406907,6,0
311193,4,0
185347,4,0
76779,4,1
102043,6,1
90759,4,0
293614,4,0
112265,5,0
226534,5,1
260608,6,1
65550,3,0
238704,5,0
66651,7,0
155629,3,0
121114,6,1
332178,3,0
312850,4,1
180309,4,1
323348,4,1
206048,0,0
90868,6,1
311214,4,1
238997,3,1
380865,3,1
200429,5,0
3189,4,0
323917,4,1
155671,6,0
317532,3,1
194380,4,0
215051,5,0
134964,4,0
127756,4,0
172775,4,0
89069,5,0
389518,5,0
136771,5,0
273113,3,0
10147,5,2
329225,0,0
406738,4,0
384738,6,0
32575,4,1
198650,6,0
183113,4,1
393038,4,2
266020,5,1
205738,4,0
231264,4,1
43621,4,2
324105,4,2
233019,4,0
402336,6,0
4813,5,0
261112,3,0
142224,5,0
145328,4,0
358165,4,0
73996,0,
315494,3,1
415504,4,2
307918,0,0
324954,5,0
135498,0,0
343591,4,1
6199,0,1
214611,4,0
229489,4,0
286495,4,2
246525,4,0
168406,4,0
57023,4,0
47960,5,0
409677,6,1
380257,3,0
51273,4,0
12563,5,0
63083,4,0
239800,4,0
301934,4,0
241673,6,0
181404,5,0
375031,4,0
286214,4,1
144163,4,0
57055,3,0
84954,5,0
141108,0,0
38747,5,0
324372,4,0
95732,3,0
5604,5,0
404890,4,0
834,4,0
150006,4,0
157251,5,0
402225,6,0
371840,4,0
11645,3,0
335476,0,0
23118,5,0
68839,0,0
45177,5,1
385621,4,1
308639,5,1
269051,4,0
229081,4,0
196620,3,0
174361,6,0
60665,4,0
362387,5,0
176786,6,0
334018,4,1
383151,4,1
18698,4,0
75356,4,1
338143,4,1
384010,3,1
323502,4,0
9988,3,1
93545,4,0
184348,5,0
229131,3,2
132551,5,0
62091,3,1
364147,4,2
78335,3,2
41316,4,0
25646,4,0
319446,4,2
333698,6,1
50836,3,1
105629,5,0
148110,4,0
240475,3,0
315019,3,1
387849,3,1
387148,0,0
400461,5,0
280342,3,1
423415,5,0
169069,4,0
301160,6,0
56039,5,0
342673,4,0
167830,3,2
277071,5,0
331816,6,0
117233,3,0
287887,6,1
240133,4,1
418155,4,1
221026,4,0
224976,5,1
10845,7,1
335655,4,0
397912,3,1
6488,6,0
38146,6,0
29245,6,0
91959,4,2
105193,5,0
119550,4,0
380175,3,1
9070,5,0
310541,4,0
181998,4,1
167436,4,0
176623,0,0
318074,5,1
244824,0,0
55043,4,0
22855,6,1
30601,4,0
343314,3,0
112171,5,0
263948,7,1
394175,3,0
175465,3,0
181010,3,0
321544,4,1
85258,5,1
326132,4,1
233014,5,0
161974,0,0
83230,4,0
407657,3,0
388706,4,0
36772,4,0
368968,4,0
412841,4,0
128686,3,1
1017,5,0
331759,6,1
52033,4,0
300485,0,0
294649,4,0
314917,4,0
234775,4,0
352342,4,0
57579,4,0
348803,6,0
111285,3,0
319529,4,0
334776,6,0
292106,4,1
42900,5,0
280309,4,1
141904,0,0
302265,6,0
246936,3,1
350103,8,2
330029,3,1
308901,3,1
311325,4,0
350331,4,0
302045,5,0
85356,6,0
342513,0,0
367514,4,0
155151,6,0
83156,0,1
308221,6,0
393511,5,1
226982,3,0
327936,4,0
113299,6,0
181686,0,0
333463,0,0
179016,5,0
393168,4,1
17522,5,2
321280,2,1
282487,0,0
86742,3,1
381497,3,0
282765,3,0
247894,4,1
190225,6,0
320585,4,1
284404,5,1
216921,4,0
214068,4,0
401025,5,0
310978,5,0
416753,0,0
413416,0,0
354711,3,1
261613,6,1
300944,5,0
145552,4,0
190911,4,2
172545,6,1
321987,4,2
56314,5,0
260578,6,0
37164,3,1
15770,5,0
234194,5,0
259805,4,0
322451,4,1
383469,4,2
392897,4,0
267478,3,0
234953,0,1
168778,0,0
125707,0,1
346987,0,0
176051,5,1
44498,4,0
126323,4,0
369700,4,0
206300,0,1
176187,3,1
151083,4,0
382089,3,1
63182,3,1
18392,3,1
345127,4,0
268929,4,0
237086,4,0
12168,4,0
398786,0,1
210883,4,1
56801,4,1
285200,4,0
24451,3,0
404781,5,0
250614,3,0
198050,5,1
143430,3,0
168642,4,1
57939,5,1
204880,6,0
57434,5,1
121348,5,1
245744,4,2
252277,4,1
157967,3,0
208327,4,2
5932,5,0
268560,6,0
393068,5,0
256528,6,0
166219,6,1
384682,3,0
156298,7,0
137374,3,1
272897,3,0
134381,5,0
112868,4,0
298462,4,1
406169,6,1
126962,6,0
199276,6,1
383504,4,1
263901,3,0
350860,4,0
84368,5,0
301781,6,0
239398,4,0
103038,4,0
248708,5,0
167016,6,0
132356,4,1
422536,6,1
150541,4,0
232925,4,0
332614,4,0
267842,4,0
129266,4,0
124938,3,1
321361,5,1
273597,5,1
155703,3,0
169676,2,1
163621,5,0
416082,4,0
163421,3,1
169209,6,1
197967,3,1
260181,5,0
69027,3,0
134795,4,0
390053,4,0
32795,4,1
418343,5,0
260158,5,0
80059,5,0
224912,0,0
42686,4,1
260822,4,0
356703,0,1
372653,5,0
239139,3,2
410161,4,0
359829,0,0
287613,3,1
325004,4,0
174735,3,0
100688,4,0
67609,5,0
422441,4,1
29228,4,0
64939,5,0
27791,6,1
271426,5,0
87492,6,0
110128,4,0
8076,0,0
176208,6,0
262035,6,0
317721,4,0
177801,4,1
354981,5,0
249239,5,0
119957,4,1
416512,3,0
303011,3,0
5349,4,0
360600,4,1
72183,5,0
105443,4,0
226857,3,1
219029,4,1
248103,5,0
174938,4,1
85153,3,0
374680,3,1
305980,4,0
173935,5,1
